Country,lowername,City,Region,Population,Latitude,Longitude
us,blue lake junction,Blue Lake Junction,CA,,38.2586111,-120.3305556
us,blue lake springs,Blue Lake Springs,CA,,38.2597222,-120.3230556
us,blue tent,Blue Tent,CA,,39.3102778,-120.9725
us,bluegum,Bluegum,CA,,39.5836111,-122.1922222
us,bluewater,Bluewater,CA,,34.1744444,-114.2705556
us,blunt,Blunt,CA,,40.2419444,-122.29
us,bly,Bly,CA,,33.9925,-117.4938889
us,blythe,Blythe,CA,22483,33.6102778,-114.5955556
us,blythe marina mobile estates,Blythe Marina Mobile Estates,CA,,33.6077778,-114.5338889
us,boal,Boal,CA,,32.6136111,-117.0883333
us,boards crossing,Boards Crossing,CA,,38.3044444,-120.2330556
us,bob hoaglin place,Bob Hoaglin Place,CA,,40.0944444,-123.3275
us,boca,Boca,CA,,39.3861111,-120.0930556
us,bodega,Bodega,CA,,38.3452778,-122.9727778
us,bodega bay,Bodega Bay,CA,,38.3333333,-123.0469444
us,bodfish,Bodfish,CA,,35.5880556,-118.4911111
us,bodie,Bodie,CA,,38.2122222,-119.0111111
us,bogue,Bogue,CA,,39.0980556,-121.6238889
us,boiling point,Boiling Point,CA,,34.5222222,-118.2613889
us,bolam,Bolam,CA,,41.5141667,-122.2480556
us,boles,Boles,CA,,41.5391667,-121.0580556
us,bolinas,Bolinas,CA,,37.9094444,-122.6852778
us,bollinger place,Bollinger Place,CA,,39.8436111,-122.8786111
us,bolsa,Bolsa,CA,,33.745,-117.9541667
us,bolsa knolls,Bolsa Knolls,CA,,36.7338889,-121.6369444
us,bombay,Bombay,CA,,38.6869444,-121.4791667
us,bombay beach,Bombay Beach,CA,,33.3508333,-115.7288889
us,bonadelle ranchos five,Bonadelle Ranchos Five,CA,,36.9930556,-119.9819444
us,bonadelle ranchos nine,Bonadelle Ranchos Nine,CA,,36.96,-119.7972222
us,bonanza springs,Bonanza Springs,CA,,38.8644444,-122.6858333
us,bonds corner,Bonds Corner,CA,,32.6936111,-115.3363889
us,bonetti,Bonetti,CA,,38.6747222,-120.4536111
us,bonilla,Bonilla,CA,,38.2780556,-122.4366667
us,bonita,Bonita,CA,12520,32.6577778,-117.0291667
us,bonnefoy,Bonnefoy,CA,,38.3605556,-120.75
us,bonnie bell,Bonnie Bell,CA,,33.9491667,-116.6427778
us,bonnie view,Bonnie View,CA,,39.3825,-122.6838889
us,bonny doon,Bonny Doon,CA,,37.0416667,-122.1494444
us,bonsall,Bonsall,CA,,33.2888889,-117.2247222
us,boonville,Boonville,CA,,39.0091667,-123.365
us,bootjack,Bootjack,CA,,37.465,-119.8855556
us,borden,Borden,CA,,36.93,-120.0255556
us,bormister,Bormister,CA,,41.3552778,-120.5361111
us,boron,Boron,CA,,34.9994444,-117.6488889
us,boronda,Boronda,CA,,36.6988889,-121.6738889
us,borosolvay,Borosolvay,CA,,35.735,-117.4008333
us,borrego,Borrego,CA,,33.2211111,-116.3333333
us,borrego springs,Borrego Springs,CA,,33.2558333,-116.3741667
us,boston ravine,Boston Ravine,CA,,39.2080556,-121.0686111
us,bostonia,Bostonia,CA,16168,32.8075,-116.9355556
us,boulder bay,Boulder Bay,CA,,34.2397222,-116.9455556
us,boulder creek,Boulder Creek,CA,,37.1261111,-122.1211111
us,boulder oaks,Boulder Oaks,CA,,32.9572222,-116.9247222
us,boulder park,Boulder Park,CA,,32.6588889,-116.1
us,boulevard,Boulevard,CA,,32.6636111,-116.2727778
us,boulevard gardens,Boulevard Gardens,CA,,33.7269444,-117.9897222
us,bouquet canyon,Bouquet Canyon,CA,,34.4833,-118.4286
us,bouquet junction,Bouquet Junction,CA,,34.4227778,-118.5397222
us,bowerbank,Bowerbank,CA,,35.3994444,-119.4075
us,bowles,Bowles,CA,,36.6041667,-119.75
us,bowman,Bowman,CA,,38.9419444,-121.0463889
us,bowman place,Bowman Place,CA,,39.7894444,-123.5616667
us,box canyon,Box Canyon,CA,,34.2183,-118.6278
us,box springs,Box Springs,CA,,33.9466667,-117.2955556
us,boyers landing,Boyers Landing,CA,,38.9516667,-121.8380556
us,boyes hot springs,Boyes Hot Springs,CA,,38.3138889,-122.4808333
us,boyle heights,Boyle Heights,CA,,34.0338889,-118.2044444
us,boys republic,Boys Republic,CA,,33.9969444,-117.7236111
us,bracken brae,Bracken Brae,CA,,37.1394444,-122.1427778
us,brackney,Brackney,CA,,37.0688889,-122.0811111
us,bracut,Bracut,CA,,40.8275,-124.0822222
us,bradbury,Bradbury,CA,,34.1469444,-117.97
us,bradley,Bradley,CA,,35.8633333,-120.7997222
us,bradys,Bradys,CA,,35.7022222,-117.8677778
us,bragur,Bragur,CA,,34.9352778,-120.5455556
us,brainard,Brainard,CA,,40.8122222,-124.1091667
us,bramlet place,Bramlet Place,CA,,40.2605556,-123.1619444
us,brandon corner,Brandon Corner,CA,,38.5858333,-120.9333333
us,brandy city,Brandy City,CA,,39.5377778,-121.0241667
us,branscomb,Branscomb,CA,,39.6536111,-123.6244444
us,brant,Brant,CA,,35.2916667,-115.3697222
us,brawley,Brawley,CA,22185,32.9786111,-115.5294444
us,bray,Bray,CA,,41.6441667,-121.9697222
us,brazos,Brazos,CA,,38.2083333,-122.305
us,brea,Brea,CA,39542,33.9166667,-117.8991667
us,brea chem,Brea Chem,CA,,33.9169444,-117.8683333
us,bredehoft place,Bredehoft Place,CA,,39.7827778,-122.9383333
us,brela,Brela,CA,,38.5752778,-120.9647222
us,brents junction,Brents Junction,CA,,34.1483333,-118.6969444
us,brentwood,Brentwood,CA,46669,37.9319444,-121.6947222
us,brentwood heights,Brentwood Heights,CA,,34.0636111,-118.4738889
us,brentwood park,Brentwood Park,CA,,38.045,-120.2458333
us,bretz mill,Bretz Mill,CA,,37.0375,-119.2388889
us,briarwood canyon,Briarwood Canyon,CA,,38.675,-121.0138889
us,briceburg,Briceburg,CA,,37.605,-119.9658333
us,briceland,Briceland,CA,,40.1080556,-123.8988889
us,bridgehaven,Bridgehaven,CA,,38.4336111,-123.0997222
us,bridgehead,Bridgehead,CA,,38.005,-121.7544444
us,bridgeport,Bridgeport,CA,,38.2558333,-119.2302778
us,bridgeville,Bridgeville,CA,,40.4694444,-123.7986111
us,briggs terrace,Briggs Terrace,CA,,34.2408333,-118.2258333
us,brighton,Brighton,CA,,38.5494444,-121.4161111
us,brightside,Brightside,CA,,37.5991667,-121.9233333
us,brisbane,Brisbane,CA,,37.6808333,-122.3988889
us,brito,Brito,CA,,36.9925,-120.7077778
us,broadmoor,Broadmoor,CA,,37.6866667,-122.4816667
us,broadmoor village,Broadmoor Village,CA,,37.69,-122.48
us,broadview farms,Broadview Farms,CA,,36.8219444,-120.5058333
us,broadwell,Broadwell,CA,,34.8738889,-116.1925
us,brockman,Brockman,CA,,40.9638889,-120.4980556
us,brockmans corner,Brockmans Corner,CA,,37.3761111,-118.4313889
us,brockway,Brockway,CA,,39.2266667,-120.0111111
us,brockway vista,Brockway Vista,CA,,39.2380556,-120.0141667
us,broderick,Broderick,CA,,38.5911111,-121.5161111
us,bromela,Bromela,CA,,35.0177778,-120.5827778
us,bronco,Bronco,CA,,39.3863889,-120.0216667
us,brookdale,Brookdale,CA,,37.1063889,-122.105
us,brookhurst,Brookhurst,CA,,33.8444444,-117.9577778
us,brooklyn heights,Brooklyn Heights,CA,,34.0486111,-118.2111111
us,brooks,Brooks,CA,,38.7416667,-122.1469444
us,brooks mill,Brooks Mill,CA,,41.2794444,-120.3097222
us,brookshire,Brookshire,CA,,37.7591667,-122.0272222
us,brooktrails,Brooktrails,CA,,39.4438889,-123.3841667
us,brown,Brown,CA,,35.7736111,-117.8491667
us,brown place,Brown Place,CA,,40.0252778,-122.5886111
us,browning,Browning,CA,,33.7333333,-117.8013889
us,browns corner,Browns Corner,CA,,38.6777778,-121.8013889
us,browns flat,Browns Flat,CA,,38.0038889,-120.3841667
us,browns valley,Browns Valley,CA,,39.2422222,-121.4080556
us,brownsville,Brownsville,CA,,39.4733333,-121.2680556
us,bruceville,Bruceville,CA,,38.3358333,-121.4161111
us,brush creek,Brush Creek,CA,,39.6905556,-121.3380556
us,bryants,Bryants,CA,,38.7188889,-120.4755556
us,bryman,Bryman,CA,,34.6747222,-117.3447222
us,bryn mawr,Bryn Mawr,CA,,34.0483333,-117.23
us,bryson,Bryson,CA,,35.8066667,-121.0894444
us,bryte,Bryte,CA,,38.5947222,-121.5405556
us,buchanan,Buchanan,CA,,37.9147222,-120.1875
us,buchli,Buchli,CA,,38.215,-122.3316667
us,buck meadows,Buck Meadows,CA,,37.8127778,-120.0633333
us,buckeye,Buckeye,CA,,38.9238889,-120.7969444
us,buckhorn,Buckhorn,CA,,34.4008333,-118.8147222
us,buckhorn estates,Buckhorn Estates,CA,,37.9533333,-120.2716667
us,buckingham park,Buckingham Park,CA,,39.0155556,-122.7569444
us,bucks lake,Bucks Lake,CA,,39.8708333,-121.1833333
us,bucks lodge,Bucks Lodge,CA,,39.8755556,-121.1736111
us,bucksport,Bucksport,CA,,40.7752778,-124.1911111
us,bucktail,Bucktail,CA,,40.7041667,-122.8488889
us,bucktown,Bucktown,CA,,38.3908333,-122.0230556
us,buellton,Buellton,CA,,34.6136111,-120.1916667
us,buena,Buena,CA,,33.1733333,-117.2077778
us,buena park,Buena Park,CA,79157,33.8675,-117.9972222
us,buena vista,Buena Vista,CA,,38.2944444,-120.9122222
us,buffalo hill,Buffalo Hill,CA,,38.9086111,-120.8463889
us,buhach,Buhach,CA,,37.3363889,-120.5808333
us,bull creek,Bull Creek,CA,,40.3358333,-124.0252778
us,bullard,Bullard,CA,,38.6091667,-120.9602778
us,bully hill,Bully Hill,CA,,40.7977778,-122.1919444
us,bumblebee,Bumblebee,CA,,38.2263889,-119.9961111
us,bummerville,Bummerville,CA,,38.4013889,-120.5047222
us,bunker,Bunker,CA,,38.3508333,-121.7572222
us,bunker hill,Bunker Hill,CA,,38.4266667,-120.8272222
us,buntingville,Buntingville,CA,,40.2858333,-120.4838889
us,burbank,Burbank,CA,104690,34.1808333,-118.3080556
us,burbank junction,Burbank Junction,CA,,34.1852778,-118.3172222
us,burbeck,Burbeck,CA,,39.43,-123.4425
us,burdell,Burdell,CA,,38.1580556,-122.5641667
us,burlingame,Burlingame,CA,26777,37.5841667,-122.365
us,burlington,Burlington,CA,,40.3086111,-123.9080556
us,burness,Burness,CA,,36.765,-119.6575
us,burney,Burney,CA,,40.8825,-121.6597222
us,burnham,Burnham,CA,,37.8919444,-121.1477778
us,burnt ranch,Burnt Ranch,CA,,40.8091667,-123.4730556
us,burr,Burr,CA,,36.2452778,-119.1141667
us,burrel,Burrel,CA,,36.4883333,-119.9841667
us,burson,Burson,CA,,38.1838889,-120.8894444
us,burton mill,Burton Mill,CA,,35.5005556,-118.4061111
us,bush,Bush,CA,,34.15,-115.7022222
us,butano park,Butano Park,CA,,37.2333333,-122.3261111
us,butler,Butler,CA,,34.1325,-117.9644444
us,butte city,Butte City,CA,,39.4647222,-121.9888889
us,butte meadows,Butte Meadows,CA,,40.0813889,-121.55
us,butte street junction,Butte Street Junction,CA,,34.0180556,-118.2308333
us,butterfield lake estates,Butterfield Lake Estates,CA,,33.48,-116.9625
us,buttonwillow,Buttonwillow,CA,,35.4005556,-119.4686111
us,byron,Byron,CA,,37.8672222,-121.6369444
us,bystrom,Bystrom,CA,,37.6208333,-120.9847222
us,cabazon,Cabazon,CA,,33.9175,-116.7863889
us,cabin cove,Cabin Cove,CA,,36.4655556,-118.6530556
us,cable,Cable,CA,,35.1691667,-118.4752778
us,cabrillo village,Cabrillo Village,CA,,34.2741667,-119.1547222
us,cachuma village,Cachuma Village,CA,,34.5861111,-119.99
us,cactus,Cactus,CA,,32.8622222,-114.8961111
us,cactus city,Cactus City,CA,,33.6783333,-115.9630556
us,cadenasso,Cadenasso,CA,,38.7144444,-122.1280556
us,cadiz,Cadiz,CA,,34.52,-115.5119444
us,cadwell,Cadwell,CA,,38.3583333,-122.7766667
us,cahuilla,Cahuilla,CA,,33.5408333,-116.7430556
us,cahuilla hills,Cahuilla Hills,CA,,33.6886111,-116.4155556
us,cain rock,Cain Rock,CA,,40.1369444,-123.5916667
us,cairns corner,Cairns Corner,CA,,36.2125,-119.1347222
us,cajon,Cajon,CA,,34.2988889,-117.4555556
us,cajon junction,Cajon Junction,CA,,34.3116667,-117.4738889
us,cal-ida,Cal-Ida,CA,,39.5261111,-121.0147222
us,calabasas,Calabasas,CA,21368,34.1577778,-118.6375
us,calabasas highlands,Calabasas Highlands,CA,,34.1308333,-118.6444444
us,calada,Calada,CA,,35.5797222,-115.3705556
us,calaveritas,Calaveritas,CA,,38.1580556,-120.6088889
us,calavo gardens,Calavo Gardens,CA,,32.7627778,-116.9602778
us,calders corner,Calders Corner,CA,,35.3836111,-119.2502778
us,caldor,Caldor,CA,,38.6061111,-120.4316667
us,caldwell pines,Caldwell Pines,CA,,38.8455556,-122.8069444
us,calexico,Calexico,CA,36389,32.6788889,-115.4980556
us,calexico lodge,Calexico Lodge,CA,,32.6661111,-116.28
us,calflax,Calflax,CA,,36.3425,-120.1019444
us,calgro,Calgro,CA,,36.4897222,-119.2847222
us,calico,Calico,CA,,35.6327778,-119.2055556
us,caliente,Caliente,CA,,35.2911111,-118.6269444
us,california city,California City,CA,14780,35.1258333,-117.985
us,california heights,California Heights,CA,,33.8266667,-118.1758333
us,california hot springs,California Hot Springs,CA,,35.8802778,-118.6727778
us,california pines,California Pines,CA,,41.41,-120.6780556
us,california valley,California Valley,CA,,35.32,-120.0058333
us,calimesa,Calimesa,CA,,34.0038889,-117.0611111
us,calimesa mobile home ranch,Calimesa Mobile Home Ranch,CA,,33.9736111,-117.0361111
us,calipatria,Calipatria,CA,,33.1255556,-115.5133333
us,calistoga,Calistoga,CA,,38.5788889,-122.5786111
us,calla,Calla,CA,,37.7758333,-121.1819444
us,callahan,Callahan,CA,,41.3097222,-122.8002778
us,callender,Callender,CA,,35.0530556,-120.5952778
us,calneva,Calneva,CA,,40.1527778,-120.0077778
us,calpack,Calpack,CA,,37.2969444,-120.3511111
us,calpella,Calpella,CA,,39.2336111,-123.2027778
us,calpine,Calpine,CA,,39.6663889,-120.4386111
us,calvada springs,Calvada Springs,CA,,35.9683333,-115.8941667
us,calville,Calville,CA,,40.9363889,-124.0991667
us,calwa,Calwa,CA,,36.7105556,-119.7575
us,calzona,Calzona,CA,,34.1288889,-114.4102778
us,camanche village,Camanche Village,CA,,38.27,-120.9722222
us,camarillo,Camarillo,CA,62500,34.2163889,-119.0366667
us,cambria,Cambria,CA,,35.5641667,-121.0797222
us,cambria pines,Cambria Pines,CA,,35.5675,-121.0930556
us,cambrian park,Cambrian Park,CA,,37.2569444,-121.9297222
us,cambridge oaks,Cambridge Oaks,CA,,38.6669444,-121.0025
us,camden,Camden,CA,,36.4311111,-119.7969444
us,camelot hills,Camelot Hills,CA,,33.7683333,-117.3352778
us,cameo,Cameo,CA,,36.7647222,-119.7022222
us,cameron,Cameron,CA,,35.0966667,-118.2966667
us,cameron airpark estates,Cameron Airpark Estates,CA,,38.6811111,-120.9875
us,cameron corners,Cameron Corners,CA,,32.6288889,-116.4702778
us,cameron creek colony,Cameron Creek Colony,CA,,36.3172222,-119.2038889
us,cameron park,Cameron Park,CA,16232,38.6688889,-120.9861111
us,camino,Camino,CA,,38.7383333,-120.6738889
us,camino heights,Camino Heights,CA,,38.7327778,-120.7111111
us,camp bartlett,Camp Bartlett,CA,,34.4280556,-119.1072222
us,camp connell,Camp Connell,CA,,38.3094444,-120.2772222
us,camp earnest,Camp Earnest,CA,,38.0130556,-120.225
us,camp eighteen,Camp Eighteen,CA,,39.6269444,-121.1691667
us,camp evers,Camp Evers,CA,,37.0427778,-122.0238889
us,camp klamath,Camp Klamath,CA,,41.5405556,-124.0486111
us,camp meeker,Camp Meeker,CA,,38.4252778,-122.9583333
us,camp nelson,Camp Nelson,CA,,36.1427778,-118.6083333
us,camp owens,Camp Owens,CA,,35.7686111,-118.43
us,camp pardee,Camp Pardee,CA,,38.2480556,-120.8433333
us,camp pendola,Camp Pendola,CA,,38.2147222,-120.1480556
us,camp richardson,Camp Richardson,CA,,38.9344444,-120.0391667
us,camp rose,Camp Rose,CA,,38.6152778,-122.83
us,camp sierra,Camp Sierra,CA,,37.1905556,-119.2588889
us,camp spaulding,Camp Spaulding,CA,,39.3191667,-120.6369444
us,camp thayer,Camp Thayer,CA,,38.4911111,-123.0625
us,campana,Campana,CA,,38.8841667,-120.5194444
us,campbell,Campbell,CA,36529,37.2872222,-121.9488889
us,campbell hot springs,Campbell Hot Springs,CA,,39.575,-120.3469444
us,campbellville,Campbellville,CA,,40.0258333,-121.7219444
us,camphora,Camphora,CA,,36.4530556,-121.37
us,campland on the bay trailer park,Campland on the Bay Trailer Park,CA,,32.7958333,-117.2233333
us,campo,Campo,CA,,32.6063889,-116.4680556
us,campo seco,Campo Seco,CA,,38.2272222,-120.8522222
us,camptonville,Camptonville,CA,,39.4519444,-121.0475
us,camulos,Camulos,CA,,34.4066667,-118.7558333
us,cana,Cana,CA,,39.8402778,-121.9930556
us,canada home mobile home park,Canada Home Mobile Home Park,CA,,37.4319444,-122.4263889
us,canby,Canby,CA,,41.4438889,-120.8691667
us,canby cross,Canby Cross,CA,,41.8188889,-121.5425
us,canebrake,Canebrake,CA,,35.7283333,-118.1375
us,cannery row,Cannery Row,CA,,36.6133333,-121.8966667
us,cannon,Cannon,CA,,38.3044444,-121.9461111
us,canoga park,Canoga Park,CA,,34.2011111,-118.5972222
us,cantil,Cantil,CA,,35.3088889,-117.9675
us,cantrall mill,Cantrall Mill,CA,,41.3191667,-120.3263889
us,cantua creek,Cantua Creek,CA,,36.5013889,-120.3152778
us,canyon,Canyon,CA,,37.8316667,-122.1866667
us,canyon acres,Canyon Acres,CA,,33.5530556,-117.7716667
us,canyon city,Canyon City,CA,,32.595,-116.5269444
us,canyon country,Canyon Country,CA,,34.4233333,-118.4711111
us,canyon crest heights,Canyon Crest Heights,CA,,33.9805556,-117.3280556
us,canyon lake,Canyon Lake,CA,11582,33.685,-117.2722222
us,canyon view,Canyon View,CA,,38.1925,-120.3555556
us,canyondam,Canyondam,CA,,40.1719444,-121.0716667
us,capay,Capay,CA,,38.7077778,-122.0469444
us,cape horn,Cape Horn,CA,,39.1291667,-120.9236111
us,capetown,Capetown,CA,,40.4663889,-124.3661111
us,capistrano beach,Capistrano Beach,CA,,33.4625,-117.6708333
us,capital hill,Capital Hill,CA,,35.6277778,-120.6797222
us,capitan,Capitan,CA,,34.4633333,-120.0422222
us,capitola,Capitola,CA,9573,36.9752778,-121.9522222
us,caravan mobile home park,Caravan Mobile Home Park,CA,,39.1269444,-123.1586111
us,carbona,Carbona,CA,,37.6961111,-121.4111111
us,carbondale,Carbondale,CA,,38.4088889,-121.0058333
us,card place,Card Place,CA,,39.8080556,-123.4036111
us,cardiff-by-the-sea,Cardiff-by-the-Sea,CA,,33.0216667,-117.2802778
us,carefree mobile village,Carefree Mobile Village,CA,,33.9238889,-116.5619444
us,caribou,Caribou,CA,,40.0805556,-121.1566667
us,carlotta,Carlotta,CA,,40.5375,-124.0594444
us,carlsbad,Carlsbad,CA,91070,33.1580556,-117.3497222
us,carlton,Carlton,CA,,33.9019444,-117.8363889
us,carlton hills,Carlton Hills,CA,,32.8527778,-116.9938889
us,carmel highlands,Carmel Highlands,CA,,36.5041667,-121.9305556
us,carmel valley,Carmel Valley,CA,,36.4797222,-121.7313889
us,carmel valley manor,Carmel Valley Manor,CA,,36.5316667,-121.825
us,carmel valley village,Carmel Valley Village,CA,,36.4861111,-121.7227778
us,carmel-by-the-sea,Carmel-by-the-Sea,CA,,36.5552778,-121.9222222
us,carmen city,Carmen City,CA,,38.0475,-120.6897222
us,carmenita,Carmenita,CA,,33.8913889,-118.0452778
us,carmet,Carmet,CA,,38.3744444,-123.0752778
us,carmichael,Carmichael,CA,50992,38.6172222,-121.3272222
us,carnadero,Carnadero,CA,,36.9763889,-121.5422222
us,carnelian bay,Carnelian Bay,CA,,39.2269444,-120.0808333
us,carnelian heights,Carnelian Heights,CA,,39.2097222,-120.1005556
us,carpenter,Carpenter,CA,,37.6133333,-122.0433333
us,carpenter place,Carpenter Place,CA,,39.7347222,-122.9286111
us,carpinteria,Carpinteria,CA,13786,34.3988889,-119.5175
us,carquinez heights,Carquinez Heights,CA,,38.0763889,-122.2388889
us,carr,Carr,CA,,34.9311111,-120.5108333
us,carrick,Carrick,CA,,41.4475,-122.3627778
us,carrolton,Carrolton,CA,,37.7986111,-121.0691667
us,carrville,Carrville,CA,,41.065,-122.7030556
us,carson,Carson,CA,95767,33.8313889,-118.2811111
us,carson hill,Carson Hill,CA,,38.0283333,-120.5055556
us,cartago,Cartago,CA,,36.3208333,-118.0255556
us,caruthers,Caruthers,CA,,36.5427778,-119.8322222
us,carvin creek homesites,Carvin Creek Homesites,CA,,39.6286111,-120.5769444
us,casa blanca,Casa Blanca,CA,,33.9330556,-117.4016667
us,casa conejo,Casa Conejo,CA,,34.1836111,-118.9425
us,casa loma,Casa Loma,CA,,39.2005556,-120.7755556
us,casa de oro,Casa de Oro,CA,,32.7488889,-116.98
us,casa del norte mobile home community,Casa del Norte Mobile Home Community,CA,,34.2230556,-119.1033333
us,cascade,Cascade,CA,,39.7,-121.1772222
us,cascade shores,Cascade Shores,CA,,39.265,-120.91
us,cascadel woods,Cascadel Woods,CA,,37.2305556,-119.4541667
us,casey corner,Casey Corner,CA,,39.1972222,-121.1769444
us,casitas mobile home park,Casitas Mobile Home Park,CA,,34.3711111,-119.305
us,casitas springs,Casitas Springs,CA,,34.3713889,-119.3055556
us,casmalia,Casmalia,CA,,34.8380556,-120.5302778
us,caspar,Caspar,CA,,39.3636111,-123.8147222
us,cassel,Cassel,CA,,40.9191667,-121.5466667
us,castaic,Castaic,CA,,34.4888889,-118.6219444
us,castaic junction,Castaic Junction,CA,,34.4408333,-118.6055556
us,castella,Castella,CA,,41.1386111,-122.3166667
us,castellammare,Castellammare,CA,,34.0425,-118.5602778
us,castle crag,Castle Crag,CA,,41.1627778,-122.2908333
us,castle gardens,Castle Gardens,CA,,37.3566667,-120.5797222
us,castle park,Castle Park,CA,,32.6102778,-117.0666667
us,castle rock springs,Castle Rock Springs,CA,,38.7702778,-122.7155556
us,castro city,Castro City,CA,,37.4025,-122.1025
us,castro valley,Castro Valley,CA,62813,37.6941667,-122.0852778
us,castroville,Castroville,CA,,36.7658333,-121.7569444
us,caswell,Caswell,CA,,34.7222222,-118.7975
us,cathedral city,Cathedral City,CA,52991,33.7797222,-116.4644444
us,catheys valley,Catheys Valley,CA,,37.4325,-120.0969444
us,catlett,Catlett,CA,,38.8452778,-121.5375
us,cave city,Cave City,CA,,38.2025,-120.5075
us,cavin,Cavin,CA,,34.3952778,-118.8486111
us,cawelo,Cawelo,CA,,35.4994444,-119.1647222
us,cayton,Cayton,CA,,41.0619444,-121.6327778
us,cayucos,Cayucos,CA,,35.4427778,-120.8911111
us,cazadero,Cazadero,CA,,38.5333333,-123.0841667
us,cecile,Cecile,CA,,36.7008333,-119.7166667
us,cecilville,Cecilville,CA,,41.1411111,-123.1388889
us,cedar crest,Cedar Crest,CA,,37.245,-119.2002778
us,cedar glen,Cedar Glen,CA,,34.2538889,-117.1638889
us,cedar grove,Cedar Grove,CA,,38.7527778,-120.6322222
us,cedar mill,Cedar Mill,CA,,39.9441667,-120.9222222
us,cedar pines vista,Cedar Pines Vista,CA,,38.0338889,-120.2255556
us,cedar ridge,Cedar Ridge,CA,,39.1988889,-121.02
us,cedar rock lodge,Cedar Rock Lodge,CA,,38.0216667,-120.2458333
us,cedar slope,Cedar Slope,CA,,36.1452778,-118.5775
us,cedar springs,Cedar Springs,CA,,34.3505556,-117.8841667
us,cedar stock,Cedar Stock,CA,,40.8463889,-122.8286111
us,cedar vista,Cedar Vista,CA,,38.1694444,-120.4069444
us,cedarbrook,Cedarbrook,CA,,36.7069444,-119.0072222
